IMDB ID,Budget,Gross,,,,,,,,,,,,,,
tt0112887,"$259,319 ",,,,,,,,,,,,,,,
tt0113184,,,,,,,,,,,,,,,,
tt0113277,"$60,000,000 ","$67,436,818 ",,,,,,,,,,,,,,
tt0113321,"$20,000,000 ","$17,518,220 ",,,,,,,,,,,,,,
tt0113347,"$10,000,000 ","$23,574,130 ",,,,,,,,,,,,,,
tt0113360,"$10,000,000 ","$6,607,652 ",,,,,,,,,,,,,,
tt0113448,"$218,626 ",,,,,,,,,,,,,,,
tt0113497,"$50,000,000 ","$100,475,249 ",,,,,,,,,,,,,,
tt0113617,"$7,400,000 ",,,,,,,,,,,,,,,
tt0113627,"$3,600,000 ","$31,968,347 ",,,,,,,,,,,,,,
tt0113851,"$2,488,858 ",,,,,,,,,,,,,,,
tt0113855,"$18,000,000 ","$70,454,098 ",,,,,,,,,,,,,,
tt0113862,"$23,000,000 ","$82,569,971 ",,,,,,,,,,,,,,
tt0113870,"$17,382,000 ",,,,,,,,,,,,,,,
tt0113967,"$5,000,000 ","$3,565,508 ",,,,,,,,,,,,,,
tt0114011,"$27,400,000 ",,,,,,,,,,,,,,,
tt0114558,"$42,000,000 ","$7,919,000 ",,,,,,,,,,,,,,
tt0114576,"$35,000,000 ","$20,350,171 ",,,,,,,,,,,,,,
tt0114609,"$6,000,000 ","$11,797,927 ","Referencedin<ahref=""/title/tt2366502?ref_=tt_trv_cnn"">TheCinemaSnob:GrossOut</a>","($2,012)",,,,,,,,,,,,
tt0114614,"$25,000,000 ","$4,064,333 ",,,,,,,,,,,,,,
tt0114682,"$36,474,193 ",,,,,,,,,,,,,,,
tt0114709,"$30,000,000 ","$191,796,233 ",,,,,,,,,,,,,,
tt0114788,"$6,500,000 ","$536,023 ",,,,,,,,,,,,,,
tt0115495,"$5,000,000 ","$326,308 ",,,,,,,,,,,,,,
tt0115580,"$12,772,657 ",,,,,,,,,,,,,,,
tt0115624,"$3,794,000 ",,,,,,,,,,,,,,,
tt0115641,"$12,000,000 ","$63,071,133 ",,,,,,,,,,,,,,
tt0115644,"$19,030,691 ",,,,,,,,,,,,,,,
tt0115734,"$7,000,000 ","$560,069 ",,,,,,,,,,,,,,
tt0115862,"$50,000,000 ","$14,551,359 ",,,,,,,,,,,,,,
tt0116040,"$80,000,000 ","$33,023,469 ",,,,,,,,,,,,,,
tt0116136,"$57,000,000 ","$51,367,375 ",,,,,,,,,,,,,,
tt0116141,,,,,,,,,,,,,,,,
tt0116225,"$50,000,000 ","$25,477,365 ",,,,,,,,,,,,,,
tt0116287,"$20,754,000 ",,,,,,,,,,,,,,,
tt0116289,"$3,102,672 ",,,,,,,,,,,,,,,
tt0116365,"$30,000,000 ","$16,759,216 ",,,,,,,,,,,,,,
tt0116418,"$403,311 ",,,,,,,,,,,,,,,
tt0116442,"$5,000,000 ","$617,632 ",,,,,,,,,,,,,,
tt0116483,"$12,000,000 ","$38,624,000 ",,,,,,,,,,,,,,
tt0116508,"$25,000,000 ","$5,005,000 ",,,,,,,,,,,,,,
tt0116581,"$25,000,000 ","$328,452 ",,,,,,,,,,,,,,
tt0116601,"$222,525 ",,,,,,,,,,,,,,,
tt0116621,"$14,481,231 ",,,,,,,,,,,,,,,
tt0116762,"($1,997)",,,,,,,,,,,,,,,
tt0116839,"$15,000,000 ","$2,409,225 ",,,,,,,,,,,,,,
tt0116922,"$15,000,000 ","$3,796,699 ",,,,,,,,,,,,,,
tt0117057,"$42,000,000 ","$41,252,428 ",,,,,,,,,,,,,,
tt0117107,"$29,000,000 ","$11,500,000 ","Grossing$392millionworldwide,thisis<ahref=""/name/nm0000217?ref_=tt_trv_trv"">MartinScorsese</a>'shighestgrossingfilmofhiscareer.<ahref=""trivia?ref_=tt_trv_trv""",,,,,,,,,,,,,
tt0117128,"$1,007,306 ",,,,,,,,,,,,,,,
tt0117218,"$54,000,000 ","$128,814,019 ",,,,,,,,,,,,,,
tt0117364,"$3,692,836 ",,,,,,,,,,,,,,,
tt0117420,"$30,000,000 ","$21,600,000 ",,,,,,,,,,,,,,
tt0117608,"$39,000,000 ","$30,356,793 ",,,,,,,,,,,,,,
tt0117690,"$608,032 ",,,,,,,,,,,,,,,
tt0117826,"$13,000,000 ","$5,587,855 ",,,,,,,,,,,,,,
tt0117965,"$8,000,000 ","$3,594,848 ",,,,,,,,,,,,,,
tt0117998,"$92,000,000 ","$241,721,524 ",,,,,,,,,,,,,,
tt0118147,"$2,666,118 ",,,,,,,,,,,,,,,
tt0118570,"$3,000,000 ","$24,629,916 ",,,,,,,,,,,,,,
tt0118632,"$5,000,000 ","$20,733,485 ",,,,,,,,,,,,,,
tt0118636,"$14,000,000 ","$8,838,938 ",,,,,,,,,,,,,,
tt0118694,"$2,734,044 ",,,,,,,,,,,,,,,
tt0118715,"$15,000,000 ","$17,451,873 ",,,,,,,,,,,,,,
tt0118747,"$28,000,000 ","$13,979,599 ",,,,,,,,,,,,,,
tt0118750,"$20,060,051 ",,,,,,,,,,,,,,,
tt0118760,"$5,799,672 ",,,,,,,,,,,,,,,
tt0118851,"$2,195,190 ",,,,,,,,,,,,,,,
tt0118859,"$8,000,000 ","$1,495,332 ",,,,,,,,,,,,,,
tt0118863,"$8,000,000 ","$1,789,892 ",,,,,,,,,,,,,,
tt0118929,"$27,000,000 ","$14,378,331 ",,,,,,,,,,,,,,
tt0119115,"$25,000,000 ","$9,381,260 ",,,,,,,,,,,,,,
tt0119142,"$35,000,000 ","$31,611,225 ",,,,,,,,,,,,,,
tt0119174,"$50,000,000 ","$48,323,648 ",,,,,,,,,,,,,,
tt0119196,"$25,000,000 ","$1,534,569 ",,,,,,,,,,,,,,
tt0119209,"$86,175 ",,,,,,,,,,,,,,,
tt0119225,"$5,479,037 ",,,,,,,,,,,,,,,
tt0119347,"$1,242 ",,,,,,,,,,,,,,,
tt0119349,"$18,000,000 ","$7,837,632 ",,,,,,,,,,,,,,
tt0119395,"$60,000,000 ","$54,930,280 ",,,,,,,,,,,,,,
tt0119429,"$33,148 ",,,,,,,,,,,,,,,
tt0119457,"$4,000,000 ","$102,739 ",,,,,,,,,,,,,,
tt0119467,"$2,000,000 ","$731,091 ",,,,,,,,,,,,,,
tt0119484,"$6,086,891 ",,,,,,,,,,,,,,,
tt0119494,"$146,083 ",,,,,,,,,,,,,,,
tt0119509,"$15,000,000 ","$10,713,605 ",,,,,,,,,,,,,,
tt0119517,"$5,000,000 ","$4,710,749 ",,,,,,,,,,,,,,
tt0119528,"$45,000,000 ","$181,410,615 ",,,,,,,,,,,,,,
tt0119535,"$12,000,000 ","$4,266,243 ",,,,,,,,,,,,,,
tt0119560,"$6,000,000 ","$143,273 ",,,,,,,,,,,,,,
tt0119567,"$73,000,000 ","$229,086,679 ",,,,,,,,,,,,,,
tt0119578,"$2,874,242 ",,,,,,,,,,,,,,,
tt0119632,"$3,376,403 ",,,,,,,,,,,,,,,
tt0119640,"$31,190,000 ","$4,529,843 ",,,,,,,,,,,,,,
tt0119643,"$90,000,000 ","$44,619,100 ",,,,,,,,,,,,,,
tt0119695,"$25,000,000 ","$41,067,398 ",,,,,,,,,,,,,,
tt0119717,"$287,752 ",,,,,,,,,,,,,,,
tt0119874,"$50,000,000 ","$41,263,140 ",,,,,,,,,,,,,,
tt0119942,"$65,000,000 ","$38,966,057 ",,,,,,,,,,,,,,
tt0119986,"$4,960 ",,,,,,,,,,,,,,,
tt0120122,"$3,000,000 ","$302,204 ",,,,,,,,,,,,,,
tt0120133,"$28,000,000 ","$8,119,205 ",,,,,,,,,,,,,,
tt0120148,"$9,000,000 ","$11,883,495 ",,,,,,,,,,,,,,
tt0120152,"$35,000,000 ","$2,221,994 ",,,,,,,,,,,,,,
tt0120185,"$25,000,000 ","$29,342,592 ",,,,,,,,,,,,,,
tt0120318,"$16,325,542 ",,,,,,,,,,,,,,,
tt0120323,"$7,928,412 ",,,,,,,,,,,,,,,
tt0120324,"$17,000,000 ","$16,311,763 ",,,,,,,,,,,,,,
tt0120338,"$200,000,000 ","$658,672,302 ",,,,,,,,,,,,,,
tt0120363,"$90,000,000 ","$245,852,179 ",,,,,,,,,,,,,,
tt0120394,"$3,300,000 ","$74,188 ",,,,,,,,,,,,,,
tt0120539,"$189,491 ",,,,,,,,,,,,,,,
tt0120584,,"GBP3,500,000",,,,,,,,,,,,,,
tt0120595,"$80,000,000 ","$18,319,860 ",,,,,,,,,,,,,,
tt0120598,"$15,000,000 ","$11,144,518 ",,,,,,,,,,,,,,
tt0120601,"$13,000,000 ","$22,858,926 ",,,,,,,,,,,,,,
tt0120610,"$12,829,351 ",,,,,,,,,,,,,,,
tt0120616,"$80,000,000 ","$155,247,825 ",,,,,,,,,,,,,,
tt0120630,"$45,000,000 ","$106,834,564 ",,,,,,,,,,,,,,
tt0120643,"$2,285,194 ",,,,,,,,,,,,,,,
tt0120669,"$18,500,000 ","$10,680,275 ",,,,,,,,,,,,,,
tt0120689,"$60,000,000 ","$136,801,374 ",,,,,,,,,,,,,,
tt0120696,"$70,000,000 ","$19,819,494 ",,,,,,,,,,,,,,
tt0120699,"$163,810 ",,,,,,,,,,,,,,,
tt0120710,"$30,000,000 ","$12,017,369 ",,,,,,,,,,,,,,
tt0120723,"$4,002,640 ",,,,,,,,,,,,,,,
tt0120735,,"GBP960,000",,,,,,,,,,,,,,
tt0120749,"$60,000,000 ","$32,940,507 ",,,,,,,,,,,,,,
tt0120780,"$48,000,000 ","$37,562,568 ",,,,,,,,,,,,,,
tt0120784,"$90,000,000 ","$81,526,121 ",,,,,,,,,,,,,,
tt0120794,"$70,000,000 ","$101,217,900 ",,,,,,,,,,,,,,
tt0120813,"$1,000,000 ","$21,210 ",,,,,,,,,,,,,,
tt0120815,"$70,000,000 ","$216,540,909 ",,,,,,,,,,,,,,
tt0120835,"$1,759,596 ",,,,,,,,,,,,,,,
tt0120857,"$12,000,000 ","$14,348,123 ",,,,,,,,,,,,,,
tt0120885,"$15,000,000 ","$43,022,524 ",,,,,,,,,,,,,,
tt0120889,"$85,000,000 ","$55,485,043 ",,,,,,,,,,,,,,
tt0120912,"$140,000,000 ","$190,418,803 ",,,,,,,,,,,,,,
tt0120915,"$115,000,000 ","$474,544,677 ",,,,,,,,,,,,,,
tt0122718,"$40,000,000 ","$54,682,547 ",,,,,,,,,,,,,,
tt0124198,"$10,000,000 ","$9,801,782 ",,,,,,,,,,,,,,
tt0124595,"$8,288,513 ",,,,,,,,,,,,,,,
tt0125439,"$42,000,000 ","$116,089,678 ",,,,,,,,,,,,,,
tt0125664,"$82,000,000 ","$34,580,635 ",,,,,,,,,,,,,,
tt0126250,"$8,500,000 ","$10,919,177 ",,,,,,,,,,,,,,
tt0126916,"$80,000,000 ","$35,168,395 ",,,,,,,,,,,,,,
tt0127349,"$8,500,000 ","$327,418 ",,,,,,,,,,,,,,
tt0128142,,,,,,,,,,,,,,,,
tt0129290,"$90,000,000 ","$135,026,902 ",,,,,,,,,,,,,,
tt0130121,"$75,000,000 ","$33,864,342 ",,,,,,,,,,,,,,
tt0131369,"$80,000,000 ","$22,362,500 ",,,,,,,,,,,,,,
tt0131704,"$76,000,000 ","$26,000,610 ",,,,,,,,,,,,,,
tt0132347,"$68,000,000 ","$29,655,590 ",,,,,,,,,,,,,,
tt0132477,"$25,000,000 ","$32,481,825 ",,,,,,,,,,,,,,
tt0132512,"$60,000,000 ","$22,365,133 ",,,,,,,,,,,,,,
tt0134033,"$474,900 ",,,,,,,,,,,,,,,
tt0134154,"$35,000,000 ","$630,779 ",,,,,,,,,,,,,,
tt0134847,"$23,000,000 ","$39,240,659 ",,,,,,,,,,,,,,
tt0137363,"$31,000,000 ","$24,362,501 ",,,,,,,,,,,,,,
tt0138097,"$25,000,000 ","$100,317,794 ",,,,,,,,,,,,,,
tt0138524,"$60,000,000 ","$35,327,628 ",,,,,,,,,,,,,,
tt0138749,"$95,000,000 ","$50,863,742 ",,,,,,,,,,,,,,
tt0138874,"$2,019,237 ",,,,,,,,,,,,,,,
tt0139362,"$1,929,168 ",,,,,,,,,,,,,,,
tt0139414,"$35,000,000 ","$31,770,414 ",,,,,,,,,,,,,,
tt0139462,"$80,000,000 ","$52,880,016 ",,,,,,,,,,,,,,
tt0141098,"$75,000,000 ","$52,888,180 ",,,,,,,,,,,,,,
tt0141399,"$44,000,000 ","$2,962,465 ",,,,,,,,,,,,,,
tt0141926,"$62,000,000 ","$77,086,030 ",,,,,,,,,,,,,,
tt0142231,"$5,662,985 ",,,,,,,,,,,,,,,
tt0142342,"$34,200,000 ","$163,479,795 ",,,,,,,,,,,,,,
tt0144120,"$25,000,000 ","$32,383,850 ",,,,,,,,,,,,,,
tt0144528,"$84,000,000 ","$123,309,890 ",,,,,,,,,,,,,,
tt0145653,"$50,000,000 ","$13,038,660 ",,,,,,,,,,,,,,
tt0145681,"$73,000,000 ","$66,518,655 ",,,,,,,,,,,,,,
tt0146675,"$100,000,000 ","$66,889,043 ",,,,,,,,,,,,,,
tt0146984,"$80,000,000 ","$30,695,227 ",,,,,,,,,,,,,,
tt0149367,"$28,000,000 ","$5,658,940 ",,,,,,,,,,,,,,
tt0151691,"$346,696 ",,,,,,,,,,,,,,,
tt0153464,"$2,927,319 ",,,,,,,,,,,,,,,
tt0155975,"$60,000,000 ","$21,456,130 ",,,,,,,,,,,,,,
tt0156757,"$61,663 ",,,,,,,,,,,,,,,
tt0158622,"$83,000,000 ","$35,268,275 ",,,,,,,,,,,,,,
tt0159097,"$6,000,000 ","$4,859,475 ",,,,,,,,,,,,,,
tt0159373,"$3,500,000 ","$299,351 ",,,,,,,,,,,,,,
tt0160236,"$70,000,000 ","$9,694,105 ",,,,,,,,,,,,,,
tt0160298,"$3,000,000 ","$9,016,377 ",,,,,,,,,,,,,,
tt0160509,"$140,426 ",,,,,,,,,,,,,,,
tt0160916,"$50,000,000 ","$27,067,160 ",,,,,,,,,,,,,,
tt0162222,"$90,000,000 ","$233,632,142 ",,,,,,,,,,,,,,
tt0162661,"$100,000,000 ","$101,071,502 ",,,,,,,,,,,,,,
tt0163651,"$11,000,000 ","$102,561,004 ",,,,,,,,,,,,,,
tt0164108,"$15,000,000 ","$11,614,236 ",,,,,,,,,,,,,,
tt0164912,"$133,000,000 ","$140,035,367 ",,,,,,,,,,,,,,
tt0165982,"$60,000,000 ","$26,483,452 ",,,,,,,,,,,,,,
tt0166252,"$20,000,000 ","$8,276,228 ",,,,,,,,,,,,,,
tt0166813,"$80,000,000 ","$73,280,117 ",,,,,,,,,,,,,,
tt0166896,"$10,000,000 ","$6,203,044 ",,,,,,,,,,,,,,
tt0166924,"$15,000,000 ","$7,220,243 ",,,,,,,,,,,,,,
tt0167190,"$66,000,000 ","$59,623,958 ",,,,,,,,,,,,,,
tt0168501,"$9,000,000 ","$34,102,780 ",,,,,,,,,,,,,,
tt0169547,"$15,000,000 ","$130,096,601 ",,,,,,,,,,,,,,
tt0170016,"$123,000,000 ","$260,044,825 ",,,,,,,,,,,,,,
tt0171363,"$80,000,000 ","$91,411,151 ",,,,,,,,,,,,,,
tt0172495,"$103,000,000 ","$187,705,427 ",,,,,,,,,,,,,,
tt0172632,"$641,117 ",,,,,,,,,,,,,,,
tt0173840,"$137,000,000 ","$32,131,830 ",,,,,,,,,,,,,,
tt0174856,"$50,000,000 ","$50,668,906 ",,,,,,,,,,,,,,
tt0177789,"$45,000,000 ","$71,583,916 ",,,,,,,,,,,,,,
tt0181875,"$60,000,000 ","$32,534,850 ",,,,,,,,,,,,,,
tt0183790,"$65,000,000 ","$56,569,702 ",,,,,,,,,,,,,,
tt0185014,"$55,000,000 ","$19,389,454 ",,,,,,,,,,,,,,
tt0189998,"$8,000,000 ","$8,279,017 ",,,,,,,,,,,,,,
tt0190590,"$26,000,000 ","$45,506,619 ",,,,,,,,,,,,,,
tt0192111,"$14,000,000 ","$10,397,365 ",,,,,,,,,,,,,,
tt0192255,"$35,000,000 ","$13,555,988 ",,,,,,,,,,,,,,
tt0192614,"$35,000,000 ","$35,007,180 ",,,,,,,,,,,,,,
tt0192731,"$14,000,000 ","$21,468,807 ",,,,,,,,,,,,,,
tt0193560,"$38,000,000 ","$623,374 ",,,,,,,,,,,,,,
tt0195685,"$52,000,000 ","$125,595,205 ",,,,,,,,,,,,,,
tt0199727,"$1,143 ",,,,,,,,,,,,,,,
tt0200465,"$20,000,000 ","$30,028,592 ",,,,,,,,,,,,,,
tt0202470,"$57,000,000 ","$17,008,282 ",,,,,,,,,,,,,,
tt0202677,"$8,500,000 ","$6,055,661 ",,,,,,,,,,,,,,
tt0204626,"$30,000,000 ","$28,927,720 ",,,,,,,,,,,,,,
tt0204946,"$11,000,000 ","$68,379,000 ",,,,,,,,,,,,,,
tt0206367,"$152,525 ",,,,,,,,,,,,,,,
tt0206917,"$739,583 ",,,,,,,,,,,,,,,
tt0208874,"$20,000,000 ","$17,872,723 ",,,,,,,,,,,,,,
tt0209163,"$98,000,000 ","$202,019,785 ",,,,,,,,,,,,,,
tt0212338,"$55,000,000 ","$166,244,045 ",,,,,,,,,,,,,,
tt0212720,"$100,000,000 ","$78,616,689 ",,,,,,,,,,,,,,
tt0212826,"$525,738 ",,,,,,,,,,,,,,,
tt0215129,"$16,000,000 ","$68,540,777 ",,,,,,,,,,,,,,
tt0215750,"$68,000,000 ","$51,401,758 ",,,,,,,,,,,,,,
tt0217287,"$103,163 ",,,,,,,,,,,,,,,
tt0218043,"$500,000 ","$2,047,570 ",,,,,,,,,,,,,,
tt0219327,"$1,232 ",,,,,,,,,,,,,,,
tt0219952,"$63,000,000 ","$10,014,234 ",,,,,,,,,,,,,,
tt0221889,"$55,381 ",,,,,,,,,,,,,,,
tt0222850,"$1,000,000 ","$1,744,858 ",,,,,,,,,,,,,,
tt0223897,"$40,000,000 ","$33,519,628 ",,,,,,,,,,,,,,
tt0228750,"$65,000,000 ","$32,598,931 ",,,,,,,,,,,,,,
tt0231402,"$21,150,000 ","$25,635,682 ",,,,,,,,,,,,,,
tt0232500,"$38,000,000 ","$144,533,925 ",,,,,,,,,,,,,,
tt0233469,"$85,000,000 ","$40,077,257 ",,,,,,,,,,,,,,
tt0236348,"$39,000,000 ","$14,252,830 ",,,,,,"PaulGross,","><imgheight=""44""width=""32""alt=""PaulGross""title=""PaulGross""src=""http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/32x44/name-2138558783._CB514891992_.png""class=""loadlatehidden""loadlate=""https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjA5OTgyN15BMl5BanBnXkFtZTcwMjIyNzc5MQ@@._V1_UX32_CR0,0,32,44_AL_.jpg""/></a></td>","itemprop='url'><spanclass=""itemprop""itemprop=""name"">PaulGross</span>",,,,,,
tt0236493,"$57,000,000 ","$66,808,615 ",,,,,,,,,,,,,,
tt0239986,"$1,000,000 ","$2,402,459 ",,,,,,,,,,,,,,
tt0241025,"$23,000,000 ","$16,136,476 ",,,,,,,,,,,,,,
tt0241760,"$13,000,000 ","$28,972,187 ",,,,,,,,,,,,,,
tt0243133,"$20,000,000 ","$7,494,849 ",,,,,,"$287,697 ",,,,,,,,
tt0243736,"$17,000,000 ","$37,950,822 ",,,,,,,,,,,,,,
tt0244709,"$5,000,000 ","$35,938 ",,,,,,"Althoughit&#39;splausible,it&#39;shighlyunlikelyattheendingrampceremonythat39AandG9W(Gross)wouldhaveissuedberetswiththeleatherband.Theircharacterswouldlikelyhaveboughttheirownberetsatthispointintheircareer.<ahref=""trivia?tab=gf&ref_=tt_trv_gf""","<pitemprop=""reviewBody"">PaulGrosshaswrittenanamazingstory,usingCanada&#x27;sinvolvementintheAfghanistanwars,asthevehicle.AsaCanadianIcouldn&#x27;thelpbutbedrawnintotheeventsthatoccurredinthefilm.Ihavenodoubtthat,whilethestoryandcharactersarefictional,thefeelingsandactionsarereal.Gross&#x27;abilitytointertwinethepoliticsoftheAfghanistanpeople,therequirementsofourmilitarycontingent,andthecostsofwarwereexceedinglywelldone.IwanttoacknowledgethemilitarypresenceofalltheEuropeancountriesandtheUnitedStateswhowerethereaswell,andIcanimaginethatsimilarsituationsoccurred.PaulGrossisCanadianandthisfilmisdefinitelyaCanadianperspective.Youhavetoseethisfilm.</p>",,,,,,,
tt0245046,"$20,000,000 ","$668,140 ",,,,,,"PaulGross,","><imgheight=""44""width=""32""alt=""PaulGross""title=""PaulGross""src=""http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/32x44/name-2138558783._CB514891992_.png""class=""loadlatehidden""loadlate=""https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjA5OTgyN15BMl5BanBnXkFtZTcwMjIyNzc5MQ@@._V1_UX32_CR0,0,32,44_AL_.jpg""/></a></td>","itemprop='url'><spanclass=""itemprop""itemprop=""name"">PaulGross</span>",,,,,,
tt0246544,"$40,000,000 ","$27,053,815 ",,,,,,,,,,,,,,
tt0247425,"$1,700,000 ","$35,930,604 ",,,,,,,,,,,,,,
tt0249462,"$5,000,000 ","$21,995,263 ",,,,,,,,,,,,,,
tt0249478,"$75,000,000 ","$45,207,112 ",,,,,,,,,,,,,,
tt0250617,"$16,241 ",,,,,,,"MichaelGross,","MichaelGross,","><imgheight=""44""width=""32""alt=""MichaelGross""title=""MichaelGross""src=""http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/32x44/name-2138558783._CB514891992_.png""class=""loadlatehidden""loadlate=""https://images-na.ssl-images-amazon.com/images/M/MV5BNzUyNjE0NjQwNV5BMl5BanBnXkFtZTYwNjUyNzMz._V1_UX32_CR0,0,32,44_AL_.jpg""/></a></td>",,,,,,
tt0251031,"$171,478 ",,,,,,,,,,,,,,,
tt0251127,"$50,000,000 ","$105,813,373 ",,,,,,,,,,,,,,
tt0252028,"$45,000,000 ","$11,663,156 ",,,,,,,,,,,,,,
tt0252076,"$55,000,000 ","$94,011,225 ",,,,,,,"EU3,973,431",,,,,,,
tt0252866,"$30,000,000 ","$145,103,595 ",,,,,,,,,,,,,,
tt0253474,"$35,000,000 ","$32,572,577 ",,,,,,,,,,,,,,
tt0255653,"$4,447,014 ",,,,,,,,,,,,,,,
tt0255819,"$16,000,000 ","$28,734,552 ",,,,,,,,,,,,,,
tt0257044,"$80,000,000 ","$104,454,762 ",,,,,,,,,,,,,,
tt0257076,"$80,000,000 ","$116,934,650 ",,,,,,,,,,,,,,
tt0257360,"$30,000,000 ","$65,016,287 ",,,,,,,,,,,,,,
tt0258463,"$60,000,000 ","$121,661,683 ",,,,,,,,,,,,,,
tt0259446,"$5,000,000 ","$241,438,208 ",,,,,,,,,,,,,,
tt0261983,"$1,500,000 ","$378,176 ",,,,,,,,,,,,,,
tt0262396,"$3,500,000 ","$17,504,595 ",,,,,,,,,,,,,,
tt0264464,"$52,000,000 ","$164,615,351 ",,,,,,,,,,,,,,
tt0265029,"$46,000,000 ","$93,607,673 ",,,,,,,,,,,,,,
tt0265298,"$15,000,000 ","$47,811,275 ",,,,,,,,,,,,,,
tt0265343,"$7,000,000 ","$13,876,974 ",,,,,,,,,,,,,,
tt0266697,"$30,000,000 ","$70,099,045 ",,,,,,,,,,,,,,
tt0266987,"$115,000,000 ","$26,871 ",,,,,,,,,,,,,,
tt0268978,"$58,000,000 ","$170,742,341 ",,,,,,,,,,,,,,
tt0269347,"$55,000,000 ","$34,238,611 ",,,,,,,,,,,,,,
tt0271668,"$35,764,982 ",,,,,,,,,,,,,,,
tt0272020,"$72,000,000 ","$18,208,078 ",,,,,,,,,,,,,,
tt0272152,"$68,000,000 ","$50,338,485 ",,,,,,,,,,,,,,
tt0273689,"$86,000,000 ","$6,140 ",,,,,,,,,,,,,,
tt0274166,"$35,000,000 ","$28,082,366 ",,,,,,,,,,,,,,
tt0276751,"$30,000,000 ","$41,385,278 ",,,,,,,,,,,,,,
tt0277296,"$60,000,000 ","$91,047,077 ",,,,,,,,,,,,,,
tt0277371,"$15,000,000 ","$38,252,284 ",,,,,,,,,,,,,,
tt0277434,"$75,000,000 ","$78,122,718 ",,,,,,,,,,,,,,
tt0277941,"$74,864 ",,,,,,,,,,,,,,,
tt0279231,,"EU5,328,737",,,,,,,,,,,,,,
tt0279331,"$15,000,000 ","$9,059,588 ",,,,,,,,,,,,,,
tt0279493,"$25,000,000 ","$38,230,435 ",,,,,,,,,,,,,,
tt0280590,"$50,000,000 ","$126,293,452 ",,,,,,,,,,,,,,
tt0280707,"$19,800,000 ","$41,308,615 ",,,,,,,,,,,,,,
tt0280720,"$11,000,000 ","$3,034,181 ",,,,,,,,,,,,,,
tt0283530,"$12,500,000 ","$14,060,950 ",,,,,,,,,,,,,,
tt0285823,"$29,000,000 ","$56,359,780 ",,,,,,,,,,,,,,
tt0286261,"$9,000,000 ","$121,756 ",,,,,,,,,,,,,,
tt0289320,,,,,,,,,,,,,,,,
tt0289765,"$78,000,000 ","$93,149,898 ",,,,,,,,,,,,,,
tt0289992,"$50,000,000 ","$19,593,740 ",,,,,,,,,,,,,,
tt0290002,"$80,000,000 ","$279,261,160 ",,,,,,,,,,,,,,
tt0290095,"$60,000,000 ","$50,547,998 ",,,,,,,,,,,,,,
tt0290332,"$7,000,000 ","$10,097,096 ",,,,,,,,,,,,,,
tt0295427,"$16,000,000 ","$40,363,530 ",,,,,,,,,,,,,,
tt0296572,"$105,000,000 ","$57,761,012 ",,,,,,,,,,,,,,
tt0297884,"$13,500,000 ","$15,854,988 ",,,,,,,,,,,,,,
tt0298130,"$48,000,000 ","$129,128,133 ",,,,,,,,,,,,,,
tt0298148,"$150,000,000 ","$436,471,036 ",,,,,,,,,,,,,,
tt0298203,"$41,000,000 ","$116,724,075 ",,,,,,,,,,,,,,
tt0298408,"$3,663,356 ",,,,,,,,,,,,,,,
tt0300532,"$30,000,000 ","$40,390,647 ",,,,,,,,,,,,,,
tt0301181,"$17,334,912 ",,,,,,,,,,,,,,,
tt0301470,"$17,000,000 ","$35,667,218 ",,,,,,,,,,,,,,
tt0301893,"$2,099,719 ",,,,,,,,,,,,,,,
tt0301976,"$343,816 ",,,,,,,,,,,,,,,
tt0302886,"$24,000,000 ","$75,585,093 ",,,,,,,,,,,,,,
tt0304415,"$65,000,000 ","$63,860,942 ",,,,,,,,,,,,,,
tt0305583,"$25,589 ",,,,,,,,,,,,,,,
tt0308411,"$750,000 ","$47,329 ",,,,,,,,,,,,,,
tt0309987,"$2,531,462 ",,,,,,,,,,,,,,,
tt0311113,"$150,000,000 ","$93,927,920 ",,,,,,,,,,,,,,
tt0312528,"$109,000,000 ","$101,149,285 ",,,,,,,,,,,,,,
tt0313792,"$18,000,000 ","$3,203,044 ",,,,,,,,,,,,,,
tt0314197,,,,,,,,,,,,,,,,
tt0314331,"$40,000,000 ","$59,696,144 ",,,,,,,,,,,,,,
tt0314353,"$70,000,000 ","$43,734,876 ",,,,,,,,,,,,,,
tt0315327,"$81,000,000 ","$242,829,261 ",,,,,,,,,,,,,,
tt0315642,"$586,028 ",,,,,,,,,,,,,,,
tt0316356,"$22,000,000 ","$58,331,254 ",,,,,,,,,,,,,,
tt0316396,"$100,000,000 ","$48,462,608 ",,,,,,,,,,,,,,
tt0316654,"$200,000,000 ","$373,585,825 ",,,,,,,,,,,,,,
tt0317303,"$60,000,000 ","$104,297,061 ",,,,,,,,,,,,,,
tt0317676,"$7,000,000 ","$10,249,719 ",,,,,,,,,,,,,,
tt0318374,"$3,200,000 ","$8,243,880 ",,,,,,,,,,,,,,
tt0318627,"$45,000,000 ","$51,201,453 ",,,,,,,,,,,,,,
tt0319061,"$70,000,000 ","$66,257,002 ",,,,,,,,,,,,,,
tt0319524,"$16,000,000 ","$14,108,518 ",,,,,,,,,,,,,,
tt0322259,"$76,000,000 ","$127,154,901 ",,,,,,,,,,,,,,
